Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Comoros,COM,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.14447883,72.98517386,75.56377081,78.43449995,81.94443825,84.41368963,87.26211445,91.15938629,92.70980851,96.75413326,100,101.842663,108.273767,103.6235458,,,,
"Congo, Dem. Rep.",COD,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,3.55E-14,4.80E-14,4.67E-14,5.41E-14,7.41E-14,1.14E-13,1.21E-13,1.30E-13,1.38E-13,1.60E-13,1.85E-13,2.39E-13,3.07E-13,5.54E-13,9.37E-13,1.39E-12,2.80E-12,4.11E-12,5.56E-12,7.60E-12,1.34E-11,2.04E-11,2.53E-11,3.65E-11,6.53E-11,1.12E-10,2.28E-10,4.13E-10,9.31E-09,3.94E-07,8.22E-06,0.001962481,0.01259734,0.074631914,0.222788731,0.287728988,1.10745442,6.798738475,31.26988756,41.12696369,46.4216349,48.27589326,58.56677694,66.2113197,77.43089446,90.82751129,93.37068161,100,115.3165159,126.5273893,127.5500129,129.1355092,130.0965343,133.8509266,
"Congo, Rep.",COG,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,33.67138347,35.07147693,35.22704287,35.59003007,34.9504812,35.96021939,35.35668116,33.96523025,35.63756411,50.7620305,55.54280231,61.11436764,,69.78428795,72.67522167,72.03423238,72.07456429,75.23053628,74.75519591,76.5715723,78.94107204,84.10211614,86.33621589,92.66832582,99.57624269,100,100.7600726,106.9011906,113.3248133,113.4122553,118.5317254,,
Costa Rica,CRI,Consumer price index (2010 = 100),FP.CPI.TOTL,0.249224278,0.255282407,0.262118512,0.269802826,0.278771162,0.276917334,0.277423768,0.280775991,0.292270655,0.299955447,0.313910267,0.323588272,0.338476975,0.389972978,0.507252006,0.595357632,0.616110806,0.641830256,0.680434237,0.742921982,0.877586917,1.202796062,2.286788508,3.032751775,3.395185656,3.906220802,4.368590422,5.104551681,6.167642113,7.185917,8.554415974,11.0103307,13.40928955,14.72091202,16.71327634,20.58895755,24.19665652,27.39822984,30.59453294,33.66802416,37.36898989,41.56439724,45.37369768,49.66040718,55.77610168,63.4720744,70.75265819,77.37321888,87.75930176,94.64298855,100,104.8830125,109.6070144,115.328747,120.5408526,121.5076874,121.486651,123.4616878
Cote dIvoire,CIV,Consumer price index (2010 = 100),FP.CPI.TOTL,5.558836943,6.2045788,6.121359955,6.179112924,6.217311738,6.379656698,6.647048396,6.799388905,7.163187134,7.481965333,8.095874844,8.059949769,8.084960898,8.982633028,10.54196319,11.74840907,13.16722216,16.77791959,18.99981727,22.10483516,25.35446284,27.58545548,29.6772953,31.3512219,32.69454686,33.3039089,36.52871132,39.06501162,41.77248498,42.21089483,41.8707258,42.57555603,44.37709122,45.33772857,57.16252089,65.33394274,66.95475156,69.64689053,72.85862039,73.37036171,75.22720061,78.50825688,80.92416388,83.59207776,84.81084052,88.10644594,90.28020067,91.98830775,97.79141562,98.78840358,100,104.912434,106.2810284,109.0243228,109.5134954,110.8840563,111.6859459,112.4519787
Croatia,HRV,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,0.00012054,0.00018081,0.00042189,0.0012054,0.018080995,0.108485968,0.241079928,1.747829479,27.96527166,57.97972271,60.26998203,62.86159125,65.48333547,69.67209922,72.47231756,75.81424481,78.67752326,79.9928418,81.40658554,83.07981389,85.8357194,88.57372942,91.14173228,96.68038654,98.97995705,100,102.25,105.75,108.0833333,107.8583333,107.3148269,106.1075351,107.305884
Cuba,CUB,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.23823655,86.83490812,89.4591981,95.90931703,97.29781493,100,102.3279496,105.5862335,107.0002288,108.5978616,108.0803471,,
Cyprus,CYP,Consumer price index (2010 = 100),FP.CPI.TOTL,13.91529038,13.82965782,13.84392992,14.11509968,14.0722834,14.10082758,14.17218805,14.2720927,14.80967485,15.16290915,15.52684751,16.17028102,16.9516781,18.2754147,21.23176761,22.21681247,23.073135,24.76357912,26.60506902,29.12289514,33.05960014,36.61175288,38.96691272,40.93463046,43.3874135,45.57173273,46.12696471,47.41467581,49.04065132,50.88726747,53.17824005,55.85591035,59.49225274,62.38010584,65.31109083,67.01951002,69.01597086,71.50423434,73.0971394,74.28862278,77.3654032,78.89496084,81.10493102,84.46191715,86.39289992,88.60322078,90.81464636,92.96921725,97.31010906,97.67412669,100,103.2897537,105.7570902,105.3347412,103.9074672,101.72853,100.0114636,100.543291
Czech Republic,CZE,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.88790091,38.75574807,46.82199337,51.52265454,56.15481097,61.07328436,66.32323956,73.41874216,74.98656155,77.81759541,81.44597742,82.99587887,83.09442752,85.38792331,86.97366063,89.17756674,91.72191364,97.55420176,98.5486472,100,101.9172191,105.2678731,106.7819387,107.1492564,107.4807382,108.2153736,110.8672281
Denmark,DNK,Consumer price index (2010 = 100),FP.CPI.TOTL,8.245702104,8.530313115,9.159664223,9.718864731,10.01944818,10.5655081,11.31195699,12.24042585,13.22029729,13.68141059,14.57273279,15.4281332,16.44058298,17.97011338,20.71508526,22.70489599,24.75067315,27.45400054,30.25805732,33.16617445,37.2473797,41.63042318,45.84376574,49.01075797,52.09391661,54.53126149,56.53702169,58.80980627,61.4769092,64.41103205,66.11251585,67.69601196,69.11495045,69.98431747,71.37841532,72.86566199,74.41500312,76.0388626,77.4422748,79.37662441,81.68115168,83.59075083,85.61735559,87.39398268,88.40282118,90.00982055,91.74180877,93.2952415,96.48245692,97.7412731,100,102.7586823,105.222748,106.053031,106.6511919,107.1332917,107.4011249,108.6331578
Djibouti,DJI,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,82.38568565,92.31977105,97.59803196,95.24522226,96.10418453,97.91547454,100,118.1476335,122.9788278,,,,,,,,,,,,,70.0722695,71.29618837,71.7507868,73.17286397,75.45751253,77.80044294,80.51054902,84.508684,94.61475696,96.20002331,100,105.0687139,108.9890478,111.9383268,113.4403879,112.4791057,115.5592472,116.2157532
Dominica,DMA,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,7.961428868,,8.358836859,8.438451148,8.891589141,9.26643975,10.41487586,10.79370719,11.19177863,12.54588499,16.85866773,20.2140127,22.41784468,24.54835936,26.44167098,,41.41565265,46.91013786,48.97164801,51.00296869,52.1342116,54.08402067,55.58443779,57.8214782,59.51252031,63.21331918,65.23040767,68.85530156,72.62294357,73.76241647,73.77358169,74.74557626,75.99918254,77.85074846,78.62859223,79.55599908,80.23775168,81.28396693,81.42219465,82.60555878,84.58322657,86.00583254,88.23580974,91.09274068,96.86324222,96.89223632,100,101.1312314,102.5033511,102.4557776,103.2746558,102.4624546,102.6994874,103.0600444
Dominican Republic,DOM,Consumer price index (2010 = 100),FP.CPI.TOTL,0.454580671,0.436852025,0.476855124,0.517767384,0.52867732,0.518676546,0.520040288,0.52648018,0.526669589,0.531707858,0.552001375,0.571763183,0.621167705,0.714836906,0.808771961,0.926057853,0.997971341,1.126245862,1.165415007,1.272327909,1.48548273,1.597111393,1.719230412,1.815999416,2.181953772,3.171168165,3.413412834,3.875954979,5.576097373,7.843222365,11.80110682,17.35696848,18.09620635,19.04631849,20.61969067,23.20456674,24.45744948,26.4865783,27.76632119,29.56295262,31.84643519,34.67537584,36.48659822,46.50206462,70.43242691,73.3836883,78.94089209,83.79067833,92.70987855,94.04689529,100,108.7403599,112.6820908,117.9948586,121.5938303,122.5989717,124.554413,128.6392459
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,0.011789026,0.012258891,0.01261083,0.013359852,0.013898815,0.01432538,0.015106647,0.01568344,0.016360597,0.017395679,0.018288076,0.019821352,0.02138365,0.02416604,0.029801888,0.034380348,0.03804921,0.043000955,0.048010598,0.052939489,0.059847554,0.069655057,0.080979555,0.120201091,0.157740179,0.201880954,0.248374594,0.321655027,0.508910639,0.893892327,1.327600955,1.975521038,3.049035685,4.421101743,5.63436386,6.923851868,8.611408425,11.25020059,15.31134673,23.31035422,45.71023252,62.9329435,70.78950385,76.40269385,78.49779426,80.38784043,82.82751033,84.71291397,91.82949799,96.56599371,100,104.4759216,109.8048763,112.8120275,116.8498533,121.4865545,123.5861636,124.1019327
"Egypt, Arab Rep.",EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1.208720709,1.217104477,1.180553898,1.189368453,1.232911029,1.415862751,1.543806349,1.554642287,1.528590222,1.580712401,1.640193006,1.691701983,1.727267706,1.81556881,1.997567196,2.190725861,2.416752159,2.724456979,3.026275058,3.326008249,4.018457388,4.433053058,5.090164905,5.908657002,6.915277458,7.75249323,9.602570683,11.4936619,13.52384328,16.39926486,19.14718713,22.92847797,26.05533176,29.20536725,31.58684044,36.55931368,39.18686946,40.99949956,42.58723612,43.89870969,45.07686561,46.10000101,47.36186801,49.4968351,55.07543497,57.75727653,62.17254681,67.96638721,80.41567596,89.87537033,100,110.0539169,117.887726,128.9946083,142.0805582,156.8030447,178.4570251,231.1052965
El Salvador,SLV,Consumer price index (2010 = 100),FP.CPI.TOTL,1.932957294,1.881106287,1.882915043,1.912458059,1.946070775,1.954963826,1.931751457,1.960088635,2.009829426,2.005910455,2.062434081,2.071628591,2.103432551,2.237883417,2.616064161,3.115431559,3.3345925,3.728750588,4.223746826,4.817437724,5.654080605,6.490723485,7.2520131,8.217569165,9.163178779,11.2091677,14.78881722,18.46598273,22.11507545,26.01486553,32.25821606,36.90426205,41.04288364,48.6385622,53.78734635,59.18203241,64.97531445,67.89279462,69.62206468,69.98049796,71.56995631,74.25441695,75.63965169,77.243508,80.68234566,84.46711311,87.87715486,91.90024634,98.06484404,99.10036006,100,105.1289238,106.9472105,107.7947771,108.9867449,108.1904511,108.8439745,109.9458609
Equatorial Guinea,GNQ,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,37.87101813,31.19040992,27.08123787,27.76467605,29.47668869,29.72956081,28.71123793,27.4827578,28.98119601,38.20910351,45.80218275,47.88193515,49.32629632,53.24068849,53.43888556,56.00517522,60.94784993,65.57530234,70.37773845,73.34745934,77.47811945,80.8994756,83.1676852,88.61663808,92.77370277,100,104.8053892,108.6377246,111.8413174,116.6616766,118.6176623,120.2924715,121.1878743
Eritrea,ERI,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.63777857,22.08989433,32.61676513,42.00276565,51.68454734,57.15374357,61.84511335,63.88359688,66.45075252,70.27052772,72.78052962,73.75214327,76.00019051,79.1007811,82.61097352,88.06439322,97.18994094,97.11373595,100,104.9819013,109.1112593,112.1451705,112.0261002,111.4745666,111.6403124,115.4553248
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,1.558133589,1.607643611,1.636967729,1.693433704,1.74771742,1.780042145,1.821368693,1.864468326,2.079693712,2.480820365,2.779653584,2.961190331,3.577269587,3.88196763,4.520687833,5.365332035,6.441392118,7.137540504,7.963177243,8.99359061,10.83391609,12.32217931,13.97047082,16.8196872,18.08892851,20.45718347,22.28489095,23.96924883,26.85117322,30.54839849,34.30236632,36.50636653,39.1075646,42.27917465,44.85349467,50.32944965,53.32008082,59.72900282,64.08324713,66.29112972,69.45587093,73.14025447,79.04712599,89.05248449,95.68532213,100,106.1074271,115.5930164,122.0904025,129.0267842,135.4152163,146.0416202,155.1272774
Ethiopia,ETH,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,4.697902034,4.633922823,4.671396361,4.679926922,4.746648099,5.227101504,5.255130492,4.935539102,5.37547234,5.837341308,6.219693257,7.994659356,9.326340925,10.66076446,12.36992337,12.92440986,13.71744741,14.52541344,14.42731199,15.64169834,18.62373887,16.79698008,16.38903645,17.54949746,18.92139453,19.89631584,27.00379681,29.8466064,30.90409135,33.25090973,36.58337354,33.47954915,34.28145452,34.58820556,37.33501014,37.58233894,34.48636429,34.71917797,39.46669406,40.77989719,44.84564121,50.36142023,59.04393094,85.23386191,92.46479937,100,133.2499599,165.3956518,178.7591635,191.9912626,211.4030148,226.7587623,249.0905327
Faroe Islands,FRO,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,8.311686346,8.654475133,9.445337833,11.52128179,12.79845254,14.65403228,16.56856416,18.46275472,19.75631152,20.96304106,22.599575,25.87490302,28.7678897,30.79072023,32.85498677,34.59341562,36.12278097,36.7725729,38.85528861,43.42402045,46.11168681,49.8888663,53.13031834,55.72468385,58.62603925,59.10481857,60.38482043,62.22665516,64.32253607,67.99643453,69.33506242,70.09231543,73.08712893,73.64407631,76.71705786,78.88622132,80.75248357,82.76389581,86.73963038,93.44658024,96.45060349,100,107.2824014,110.9389437,114.1742452,114.7772202,116.356705,120.8536257,124.9035364
Finland,FIN,Consumer price index (2010 = 100),FP.CPI.TOTL,8.136875458,8.274470178,8.637221526,9.068770098,10.00066428,10.49475591,10.90128644,11.48753385,12.54342982,12.82008908,13.17141342,14.02436326,14.95873615,16.56746923,19.37340209,22.82407569,26.09766281,29.17545073,31.45094646,33.79937653,37.71828555,41.98262312,46.00662717,49.85567622,53.3793041,56.15269095,57.79997461,60.17730425,63.23787898,67.40709531,71.55233866,74.63639679,76.81527443,78.49803069,79.35252633,79.98039478,80.48362682,81.44344142,82.58322103,83.54302929,86.08449246,88.30413013,89.6915824,90.47857257,90.64787658,91.21340552,92.64241293,94.96835417,98.82972334,98.82972244,100,103.4168075,106.3210992,107.8928293,109.0162054,108.7895292,109.1775646,110.0007799
France,FRA,Consumer price index (2010 = 100),FP.CPI.TOTL,10.43359341,10.68404776,11.25364427,11.81623115,12.19567298,12.52533478,12.85124408,13.21002217,13.81018054,14.64513893,15.42127875,16.25364515,17.23910415,18.51145366,21.03814074,23.49664256,25.7583109,28.20394781,30.81297049,34.09354555,38.71750955,43.87251579,49.12777279,53.77503827,57.90162857,61.27793028,62.83348642,64.90001584,66.65284538,68.98456334,71.18812578,73.47569023,75.21247954,76.79529818,78.06665611,79.46910908,81.04488905,82.02062327,82.55468159,82.99811716,84.38913231,85.76870964,87.41839554,89.25284626,91.16472224,92.75633919,94.31012335,95.71345616,98.40574355,98.49196713,100,102.111598,104.107058,105.0062468,105.5394253,105.5790178,105.7725809,106.864453
French Polynesia,PYF,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Consumer price index (2010 = 100),FP.CPI.TOTL,,,9.317640118,9.984627856,10.31695702,10.5685333,10.95366243,11.17029756,11.43119148,11.77128535,12.22008501,12.69217878,13.13476669,13.9500602,15.63422365,20.08262033,24.13359904,27.47672252,30.4343634,32.85471657,36.90910663,40.12259879,46.81737412,51.81369468,54.8484968,58.88256303,62.58354122,61.99138471,56.55094677,60.36295431,65.02618683,57.42715335,51.9469299,52.22419485,71.08561337,77.94290913,78.48047621,81.59885875,82.78101287,81.17787248,81.58775582,83.33179244,83.36236094,85.22580409,85.57370035,88.7470584,87.49625615,91.89759681,96.73536333,98.55950938,100,101.2633171,103.9492438,104.474646,109.3749849,109.0044277,111.3008317,
"Gambia, The",GMB,Consumer price index (2010 = 100),FP.CPI.TOTL,,2.276902303,2.317604616,2.424588218,2.31461729,2.342810177,2.348411412,2.381458703,2.48097399,2.605321422,2.553603346,2.63164723,2.860551061,3.058461389,3.340950375,4.207091759,4.923447202,5.533449058,6.023455113,6.392630129,6.828902566,7.234828036,8.020229787,8.873285782,10.83414524,12.81894817,20.06936731,24.79152225,27.6897967,29.98113184,33.62917123,36.53551965,40.00147725,42.58709442,43.31542161,46.33926011,46.84875504,48.15172569,48.68822663,50.54440298,50.9714878,53.26143087,57.8467739,67.69973769,77.31766563,81.05877504,82.72575152,87.16740858,91.04082741,95.193729,100,104.796485,109.2550879,115.4823332,122.3505005,130.6805218,140.1271458,
Georgia,GEO,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.90112259,28.63911883,39.91076002,42.73948208,44.26391727,52.75934742,54.90346725,57.45430673,60.66475991,61.17296955,64.63311236,69.96346358,76.3728585,83.43349621,91.77635833,93.36180833,100,108.5429333,107.5186583,106.9681,110.25075,114.664725,117.1127333,124.1808583
Germany,DEU,Consumer price index (2010 = 100),FP.CPI.TOTL,24.64607301,25.21137928,25.92820735,26.69748646,27.32106592,28.20690308,29.20346862,29.72797816,30.16507209,30.74202934,31.80269939,33.46947246,35.30525377,37.78792566,40.4279515,42.81738062,44.63567714,46.30244854,47.56126927,49.48446704,52.17694391,55.48717726,58.39528461,60.31848237,61.76962164,63.04592966,62.96433786,63.12169264,63.92593716,65.70343779,67.47511126,70.20585049,73.75614635,77.05642137,79.1315943,80.48170681,81.64847071,83.23193599,83.99033253,84.48204017,85.69880823,87.39894991,88.64072006,89.55746312,91.0492541,92.45770481,93.91615968,96.07467289,98.59988332,98.90824235,100,102.0751729,104.1253438,105.692141,106.6505542,106.900575,107.4172848,109.284107
Ghana,GHA,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,0.001310109,0.001656565,0.001875859,0.001717865,0.001853486,0.001989107,0.002049383,0.00224528,0.002471315,0.002908315,0.00343573,0.004460422,0.006961874,0.015068992,0.026083169,0.040283182,0.060453027,0.130882982,0.160064085,0.356742052,0.498244906,0.549591239,0.684600614,0.957174813,1.257337824,1.574484845,2.1611232,2.550804812,2.807316722,3.508018553,4.380471728,6.985168277,10.23753385,13.09229153,15.00693006,16.86909033,21.11895726,28.0682365,32.2268938,40.82340152,45.97718208,52.92809786,58.7052897,65.0059688,75.74634813,90.3280613,100,108.7268368,116.4750918,130.0633,150.2096058,175.9705074,206.6855167,232.2564866
Gibraltar,GIB,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Consumer price index (2010 = 100),FP.CPI.TOTL,1.121349963,1.144938251,1.1394948,1.175784474,1.183042408,1.221146566,1.281024368,1.304612258,1.306426424,1.340901534,1.379005692,1.424367784,1.486060229,1.714685174,2.170119863,2.465880465,2.787043998,3.131795023,3.525537982,4.198710475,5.234779705,6.517618318,7.885737108,9.477038107,11.22620102,13.39450266,16.47730726,19.17907346,21.77377877,24.74711191,29.80381293,35.60239585,41.25501152,47.20038298,52.33298991,57.00868676,61.68029148,65.0949166,68.19748474,69.99560545,72.20129341,74.63734121,77.34619823,80.07702324,82.3983352,85.31941677,88.0461775,90.59511563,94.35734728,95.49915093,100,103.3298641,104.8813909,103.9142074,102.5516734,100.7713386,99.93931825,101.0598733
Greenland,GRL,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,17.30795835,20.50246806,24.22066789,29.2786416,35.66766102,42.36871247,45.67887042,48.4631562,51.20598319,52.48684193,52.77923558,52.31882469,54.41157768,57.45478931,59.01999415,60.58083909,62.86978767,64.635548,67.07273325,68.32620509,69.7148339,70.58245441,71.55486415,71.96804172,73.53825354,75.84808497,76.65754747,78.3094625,80.1206952,82.90553589,86.43064049,89.7658513,96.97698745,96.67766334,100,103.0334728,105.5173801,105.4709527,104.4335372,103.8952366,105.6099131,106.5693351
Guam,GUM,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Consumer price index (2010 = 100),FP.CPI.TOTL,1.755258964,1.745546496,1.781374714,1.784072622,1.7806193,1.766374346,1.778460973,1.787094279,1.821519586,1.859721963,1.903320157,1.894686851,1.904723069,2.167499311,2.525026084,2.857300437,3.163745908,3.553664294,3.848191147,4.284706318,4.748476213,5.291372725,5.30763764,5.54853423,5.737558927,6.809724589,9.324632237,10.47372655,11.60831433,12.93016842,18.26022527,24.31648863,26.75930314,29.92216986,33.1703175,35.96040993,39.93652244,43.6238228,46.50886718,48.93365841,51.85870569,55.63706547,60.16182245,63.53297618,68.34790059,74.57347154,79.46612726,84.88700253,94.52656777,96.28391359,100,106.2153418,110.2329373,115.0207631,118.9525888,121.7940335,127.2119704,132.8405105
Guinea,GIN,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.14925558,42.23553881,56.88927329,69.8852989,82.73305739,86.60859537,100,121.3504664,139.826198,156.4485904,171.645971,185.6366123,200.8081007,218.7104073
Guinea-Bissau,GNB,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18856332,1.905050477,3.444105336,4.580728215,7.219011675,12.24226251,18.13179049,20.88353401,30.35741361,45.75896051,68.22703275,73.69458012,72.15708632,78.38880388,81.01335718,83.6868966,80.75569149,81.46900869,84.1812743,85.82679696,89.78979586,99.18187418,97.54398735,100,105.0461023,107.2841576,108.5792121,106.9404862,108.4425817,110.1508801,111.6512992
Guyana,GUY,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.61454199,43.3295808,46.40368976,48.05365225,50.25761675,54.04614617,57.36919688,58.8765227,62.02112674,65.73059677,68.79920748,73.5639262,78.40338255,88.05046906,95.1829642,97.95598511,100,104.9777356,107.4887351,109.5323666,110.466273,109.3596944,110.2739502,
Haiti,HTI,Consumer price index (2010 = 100),FP.CPI.TOTL,0.61638977,0.639687493,0.63613784,0.663535163,0.724329222,0.74072762,0.802221611,0.778673912,0.788922911,0.800071821,0.811020751,0.88871316,0.91706039,1.125590013,1.29387357,1.510902363,1.617241972,1.722231713,1.676186212,1.895664766,2.232681834,2.47511387,2.657263497,2.929464624,3.117009898,3.448935264,3.56205781,3.154221262,3.283716808,3.511078241,4.258096372,4.914690888,5.866101061,7.60868337,10.60130177,13.52812879,16.31270419,19.66643425,21.75782937,23.64444145,26.88555563,30.69612083,33.72074584,46.96674225,57.68065988,66.75304679,75.4748077,81.91189151,94.62435179,94.61050231,100,108.4014667,115.2189237,121.9632319,127.5322847,139.0312572,158.2644834,181.4867509
Honduras,HND,Consumer price index (2010 = 100),FP.CPI.TOTL,1.561930288,1.586343139,1.603668389,1.653084725,1.727012351,1.782039705,1.813835475,1.851778029,1.886243775,1.909976767,1.965001029,2.008687874,2.081247339,2.18933071,2.470649805,2.677595447,2.808353651,3.045230073,3.220279784,3.611072197,4.263287555,4.66427922,5.083253778,5.502765139,5.762846078,5.956631876,6.215907611,6.370506807,6.656622681,7.312327258,9.01774964,12.08128302,13.13958967,14.55191774,17.71395442,22.9332877,28.40008706,34.1368668,38.80273054,43.32858052,48.11553723,52.77030916,56.82861491,61.18973738,66.15454477,71.9821388,75.99712404,81.26844774,90.53583592,95.51199576,100,106.7622796,112.3098464,118.1071672,125.3462499,129.3044729,132.8275184,138.0534322
"Hong Kong SAR, China",HKG,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,28.98334605,32.16295364,35.34256122,38.3998762,39.7450948,41.09031339,43.41387278,46.83806556,51.60747694,56.98835131,63.34756648,69.46219645,75.57682642,82.18062678,89.64047534,95.26593491,100.7691019,103.7041243,99.54617589,95.87739791,94.28759412,91.47486433,89.02901235,88.78442715,89.51818274,91.32117755,93.17510441,97.17836406,97.73861669,100,105.2765611,109.5548538,114.2915351,119.3643679,122.9397983,125.904044,127.7681573
Hungary,HUN,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,2.235644858,2.311388018,2.352924589,2.443327714,2.57107462,2.671575245,2.79679579,3.047847713,3.330866506,3.486131982,3.724437169,3.995572312,4.333911577,4.634786671,4.880043902,5.303354243,6.137229749,7.189712607,9.22940529,12.44285744,15.38630505,18.84272071,22.39797939,28.73783236,35.48232291,41.97738853,47.9187798,52.70957678,57.87701821,63.15355548,66.47887324,69.57746479,74.27001031,76.91514943,79.93816558,86.30024047,91.51494332,95.3692889,100,103.929921,109.804191,111.7073171,111.4531089,111.384404,111.8241154,114.4500172
Iceland,ISL,Consumer price index (2010 = 100),FP.CPI.TOTL,0.04161162,0.043572196,0.04837224,0.054625811,0.065138576,0.069904813,0.077375294,0.079944325,,,,,,,,,0.507352971,0.661165858,0.95042591,1.372837533,2.176337735,3.303533596,4.963335459,9.130057869,11.94689958,15.76926578,19.25875217,22.78267401,28.64363288,34.58953405,39.95462052,42.67504228,44.35972995,46.15312858,46.86972803,47.64365574,48.72060198,49.6050908,50.42815916,52.05791285,54.73185256,58.23747452,61.26408906,62.52347245,64.49808453,67.06965401,71.5546548,75.16927924,84.71156392,94.87960293,100,104.0010266,109.3944158,113.630473,115.9537785,117.8473682,119.8471527,121.9569607
India,IND,Consumer price index (2010 = 100),FP.CPI.TOTL,2.587927167,2.633268209,2.727438065,2.807656832,3.182592371,3.484284689,3.860964115,4.364947236,4.495738703,4.521576282,4.751961359,4.898374305,5.214884645,6.097668586,7.841705151,8.291709648,7.658688969,8.296015911,8.504869673,9.036693169,10.06373692,11.38360657,12.28146243,13.7391325,14.88244536,15.70924788,17.08079269,18.58367852,20.32771508,20.99091901,22.87406337,26.04675225,29.11709633,30.96953726,34.13199166,37.62194943,40.99932791,43.93662374,49.74980853,52.07303555,54.16086952,56.15659317,58.62310291,60.85421961,63.14674319,65.82817701,69.87366237,74.32461239,80.53206759,89.29185556,100,108.8578453,118.9951729,131.9747419,140.7610631,147.6681711,154.9751117,160.1329521
Indonesia,IDN,Consumer price index (2010 = 100),FP.CPI.TOTL,0.000277684,0.000315704,0.000730532,0.001796458,0.003754502,0.01527193,0.188799863,0.388927719,0.890034023,1.027810134,1.155253088,1.204163604,1.282696134,1.680869145,2.361483157,2.814077867,3.372071622,3.744756006,4.04855243,4.705744462,5.554445718,6.235748948,6.824741873,7.630043705,8.427767432,8.825940351,9.339845464,10.20645761,11.0276046,11.73508494,12.6526737,13.84443641,14.88602496,16.32578542,17.71870229,19.38786131,20.93370995,22.23707238,35.23487344,42.45021132,44.01603795,49.07793288,54.91826459,58.62926593,62.18457972,68.68485723,77.68852994,82.66569441,91.11963768,95.11652363,100,105.3560478,109.8647599,116.9098522,124.38615,132.3009914,136.9656666,142.1824123
